timestamp,worker_id,class_name,confidence,x1,y1,x2,y2,snapshot_path
2025-11-17 18:17:49,,NO-Hardhat,0.86,258,12,523,177,snapshots/snap_20251117_181749_367471.jpg
2025-11-17 18:17:49,,NO-Hardhat,0.87,260,16,523,182,snapshots/snap_20251117_181749_740491.jpg
2025-11-17 18:17:50,,NO-Hardhat,0.86,262,17,529,177,snapshots/snap_20251117_181750_105079.jpg
2025-11-17 18:17:50,,NO-Hardhat,0.86,258,15,522,177,snapshots/snap_20251117_181750_622827.jpg
2025-11-17 18:17:51,,NO-Hardhat,0.87,258,12,528,174,snapshots/snap_20251117_181750_991421.jpg
2025-11-17 18:17:51,,NO-Hardhat,0.87,258,11,530,175,snapshots/snap_20251117_181751_400781.jpg
2025-11-17 18:17:51,,NO-Hardhat,0.87,260,13,525,173,snapshots/snap_20251117_181751_908826.jpg
2025-11-17 18:17:52,,NO-Hardhat,0.88,261,21,526,183,snapshots/snap_20251117_181752_318096.jpg
2025-11-17 18:17:52,,NO-Hardhat,0.87,264,22,532,185,snapshots/snap_20251117_181752_676531.jpg
2025-11-17 18:17:53,,NO-Hardhat,0.85,264,17,538,180,snapshots/snap_20251117_181753_161097.jpg
2025-11-17 18:17:53,,NO-Hardhat,0.87,262,16,522,178,snapshots/snap_20251117_181753_650400.jpg
2025-11-17 18:17:54,,NO-Hardhat,0.86,259,11,529,175,snapshots/snap_20251117_181754_061959.jpg
2025-11-17 18:17:54,,NO-Hardhat,0.88,262,19,523,176,snapshots/snap_20251117_181754_528071.jpg
2025-11-17 18:17:54,,NO-Hardhat,0.86,263,24,534,181,snapshots/snap_20251117_181754_893790.jpg
2025-11-17 18:17:55,,NO-Hardhat,0.87,264,23,536,182,snapshots/snap_20251117_181755_311646.jpg
2025-11-17 18:17:55,,NO-Hardhat,0.85,265,15,526,176,snapshots/snap_20251117_181755_822182.jpg
2025-11-17 18:17:56,,NO-Hardhat,0.85,262,10,522,173,snapshots/snap_20251117_181756_213113.jpg
2025-11-17 18:17:56,,NO-Hardhat,0.84,264,11,525,171,snapshots/snap_20251117_181756_632561.jpg
2025-11-17 18:17:57,,NO-Hardhat,0.84,263,18,526,181,snapshots/snap_20251117_181757_151432.jpg
2025-11-17 18:17:57,,NO-Hardhat,0.87,265,23,524,180,snapshots/snap_20251117_181757_585827.jpg
2025-11-17 18:17:57,,NO-Hardhat,0.85,265,19,525,185,snapshots/snap_20251117_181757_960853.jpg
2025-11-17 18:17:58,,NO-Hardhat,0.86,265,16,528,179,snapshots/snap_20251117_181758_476959.jpg
2025-11-17 18:17:58,,NO-Hardhat,0.86,264,13,529,175,snapshots/snap_20251117_181758_857015.jpg
2025-11-17 18:17:59,,NO-Hardhat,0.83,264,10,539,177,snapshots/snap_20251117_181759_260518.jpg
2025-11-17 18:17:59,,NO-Hardhat,0.84,266,15,530,180,snapshots/snap_20251117_181759_709946.jpg
2025-11-17 18:18:00,,NO-Hardhat,0.84,271,18,525,170,snapshots/snap_20251117_181800_114998.jpg
2025-11-17 18:18:00,,NO-Hardhat,0.83,269,17,534,177,snapshots/snap_20251117_181800_500643.jpg
2025-11-17 18:18:01,,NO-Hardhat,0.82,270,16,525,172,snapshots/snap_20251117_181800_996107.jpg
2025-11-17 18:21:41,,NO-Hardhat,0.82,306,61,554,183,snapshots/snap_20251117_182141_203852.jpg
2025-11-17 18:21:41,,NO-Hardhat,0.55,54,300,479,479,snapshots/snap_20251117_182141_214162.jpg
2025-11-17 18:21:41,,NO-Hardhat,0.8,309,47,536,183,snapshots/snap_20251117_182141_586117.jpg
2025-11-17 18:21:41,,NO-Hardhat,0.81,312,38,551,174,snapshots/snap_20251117_182141_964478.jpg
2025-11-17 18:21:42,,NO-Hardhat,0.57,46,287,464,480,snapshots/snap_20251117_182141_974754.jpg
2025-11-17 18:21:42,,NO-Hardhat,0.81,296,37,556,182,snapshots/snap_20251117_182142_682759.jpg
2025-11-17 18:21:43,,NO-Hardhat,0.82,284,41,535,191,snapshots/snap_20251117_182143_141894.jpg
2025-11-17 18:21:43,,NO-Hardhat,0.8,286,39,541,191,snapshots/snap_20251117_182143_517041.jpg
2025-11-17 18:21:43,P_1,NO-Mask,0.6,255,224,531,417,snapshots/snap_20251117_182143_524451.jpg
2025-11-17 18:21:43,,NO-Hardhat,0.82,283,36,537,191,snapshots/snap_20251117_182143_981316.jpg
2025-11-17 18:21:44,,NO-Hardhat,0.77,285,35,543,187,snapshots/snap_20251117_182144_336174.jpg
2025-11-17 18:21:44,,NO-Hardhat,0.76,286,40,549,185,snapshots/snap_20251117_182144_765060.jpg
2025-11-17 18:21:44,P_1,NO-Mask,0.69,235,223,534,423,snapshots/snap_20251117_182144_771837.jpg
2025-11-17 18:21:45,,NO-Hardhat,0.79,289,45,544,189,snapshots/snap_20251117_182145_245324.jpg
2025-11-17 18:21:45,P_1,NO-Mask,0.66,281,222,531,418,snapshots/snap_20251117_182145_252856.jpg
2025-11-17 18:21:45,,NO-Hardhat,0.8,296,28,508,163,snapshots/snap_20251117_182145_612379.jpg
2025-11-17 18:21:45,,NO-Safety Vest,0.66,2,313,640,480,snapshots/snap_20251117_182145_644535.jpg
2025-11-17 18:21:45,P_1,NO-Mask,0.64,291,189,533,388,snapshots/snap_20251117_182145_650193.jpg
2025-11-17 18:21:46,,NO-Hardhat,0.81,297,2,538,139,snapshots/snap_20251117_182146_020173.jpg
2025-11-17 18:21:46,,NO-Safety Vest,0.61,44,312,638,480,snapshots/snap_20251117_182146_027690.jpg
2025-11-17 18:21:46,,NO-Hardhat,0.74,249,16,521,159,snapshots/snap_20251117_182146_561499.jpg
2025-11-17 18:21:46,,NO-Safety Vest,0.74,42,319,638,480,snapshots/snap_20251117_182146_569304.jpg
2025-11-17 18:21:46,,NO-Hardhat,0.76,254,16,523,159,snapshots/snap_20251117_182146_949900.jpg
2025-11-17 18:21:46,P_1,NO-Safety Vest,0.68,8,259,640,480,snapshots/snap_20251117_182146_957020.jpg
2025-11-17 18:21:46,P_1,NO-Safety Vest,0.6,8,152,640,480,snapshots/snap_20251117_182146_965114.jpg
2025-11-17 18:21:47,,NO-Hardhat,0.82,292,16,520,162,snapshots/snap_20251117_182147_323155.jpg
2025-11-17 18:21:47,P_1,NO-Safety Vest,0.71,5,296,640,480,snapshots/snap_20251117_182147_331514.jpg
2025-11-17 18:21:47,P_1,NO-Mask,0.7,270,189,528,380,snapshots/snap_20251117_182147_374320.jpg
2025-11-17 18:21:47,,NO-Hardhat,0.82,293,21,532,156,snapshots/snap_20251117_182147_870486.jpg
2025-11-17 18:21:47,P_1,NO-Mask,0.7,277,184,527,385,snapshots/snap_20251117_182147_880225.jpg
2025-11-17 18:21:47,,NO-Safety Vest,0.55,2,305,640,480,snapshots/snap_20251117_182147_888697.jpg
2025-11-17 18:21:48,,NO-Hardhat,0.81,295,25,540,162,snapshots/snap_20251117_182148_330686.jpg
2025-11-17 18:21:48,P_1,NO-Mask,0.73,275,196,527,387,snapshots/snap_20251117_182148_337638.jpg
2025-11-17 18:21:48,,NO-Hardhat,0.84,295,28,526,170,snapshots/snap_20251117_182148_685577.jpg
2025-11-17 18:21:48,P_1,NO-Mask,0.64,277,195,528,394,snapshots/snap_20251117_182148_694250.jpg
2025-11-17 18:21:49,,NO-Hardhat,0.8,293,28,525,169,snapshots/snap_20251117_182149_172929.jpg
2025-11-17 18:21:49,P_1,NO-Mask,0.79,275,208,524,388,snapshots/snap_20251117_182149_181336.jpg
2025-11-17 18:21:49,,NO-Hardhat,0.54,61,312,469,480,snapshots/snap_20251117_182149_187553.jpg
2025-11-17 18:21:49,,NO-Hardhat,0.83,293,21,527,166,snapshots/snap_20251117_182149_555036.jpg
2025-11-17 18:21:49,P_1,NO-Mask,0.79,267,199,526,385,snapshots/snap_20251117_182149_564120.jpg
2025-11-17 18:21:49,,NO-Hardhat,0.82,294,21,539,166,snapshots/snap_20251117_182149_978586.jpg
2025-11-17 18:21:49,P_1,NO-Mask,0.74,282,201,524,391,snapshots/snap_20251117_182149_984273.jpg
2025-11-17 18:21:50,,NO-Hardhat,0.81,295,27,544,170,snapshots/snap_20251117_182150_475012.jpg
2025-11-17 18:21:50,P_1,NO-Mask,0.74,287,204,523,397,snapshots/snap_20251117_182150_484073.jpg
2025-11-17 18:21:50,,NO-Hardhat,0.8,292,27,533,170,snapshots/snap_20251117_182150_850437.jpg
2025-11-17 18:21:50,P_1,NO-Mask,0.79,282,205,522,393,snapshots/snap_20251117_182150_854776.jpg
2025-11-17 18:21:51,,NO-Hardhat,0.81,280,39,545,191,snapshots/snap_20251117_182151_261006.jpg
2025-11-17 18:21:51,P_1,NO-Mask,0.74,277,218,523,418,snapshots/snap_20251117_182151_269609.jpg
2025-11-17 18:21:51,,NO-Hardhat,0.79,291,46,546,194,snapshots/snap_20251117_182151_812007.jpg
2025-11-17 18:21:51,,NO-Hardhat,0.63,48,294,475,478,snapshots/snap_20251117_182151_820785.jpg
2025-11-17 18:21:52,,NO-Hardhat,0.78,295,44,553,200,snapshots/snap_20251117_182152_318312.jpg
2025-11-17 18:21:52,,NO-Hardhat,0.68,37,306,465,479,snapshots/snap_20251117_182152_326433.jpg
2025-11-17 18:21:52,P_1,NO-Mask,0.54,300,226,528,427,snapshots/snap_20251117_182152_333859.jpg
2025-11-17 18:21:52,,NO-Hardhat,0.79,296,44,550,196,snapshots/snap_20251117_182152_733218.jpg
2025-11-17 18:21:52,,NO-Hardhat,0.53,40,307,474,479,snapshots/snap_20251117_182152_742861.jpg
2025-11-17 18:21:53,,NO-Hardhat,0.76,296,50,544,204,snapshots/snap_20251117_182153_266223.jpg
2025-11-17 18:21:53,,NO-Hardhat,0.82,297,57,538,215,snapshots/snap_20251117_182153_728135.jpg
2025-11-17 18:21:53,P_1,NO-Hardhat,0.72,52,296,482,479,snapshots/snap_20251117_182153_735144.jpg
2025-11-17 18:21:54,,NO-Hardhat,0.76,300,54,557,204,snapshots/snap_20251117_182154_130489.jpg
2025-11-17 18:21:54,P_1,NO-Hardhat,0.54,65,301,481,479,snapshots/snap_20251117_182154_140077.jpg
2025-11-17 18:21:54,,NO-Hardhat,0.82,311,51,559,188,snapshots/snap_20251117_182154_613727.jpg
2025-11-17 18:21:54,,NO-Safety Vest,0.59,5,324,640,480,snapshots/snap_20251117_182154_620584.jpg
2025-11-17 18:21:55,,NO-Hardhat,0.83,320,47,556,183,snapshots/snap_20251117_182155_016637.jpg
2025-11-17 18:21:55,,NO-Hardhat,0.77,299,47,557,202,snapshots/snap_20251117_182155_450624.jpg
2025-11-17 18:21:55,,NO-Safety Vest,0.55,5,326,640,480,snapshots/snap_20251117_182155_495340.jpg
2025-11-17 18:21:55,,NO-Hardhat,0.83,288,49,544,204,snapshots/snap_20251117_182155_985602.jpg
2025-11-17 18:21:56,P_1,NO-Mask,0.72,295,227,529,422,snapshots/snap_20251117_182155_993504.jpg
2025-11-17 18:21:56,,NO-Hardhat,0.84,299,44,532,189,snapshots/snap_20251117_182156_348383.jpg
2025-11-17 18:21:56,P_1,NO-Mask,0.73,277,229,531,426,snapshots/snap_20251117_182156_357325.jpg
2025-11-17 18:21:56,,NO-Hardhat,0.85,314,44,542,176,snapshots/snap_20251117_182156_716907.jpg
2025-11-17 18:21:57,P_1,NO-Safety Vest,0.51,6,288,640,480,snapshots/snap_20251117_182157_248151.jpg
2025-11-17 18:21:57,,NO-Hardhat,0.6,35,302,427,479,snapshots/snap_20251117_182157_626515.jpg
2025-11-17 18:21:58,,NO-Hardhat,0.54,55,296,395,478,snapshots/snap_20251117_182158_009385.jpg
2025-11-17 18:21:58,,NO-Hardhat,0.52,9,238,388,475,snapshots/snap_20251117_182158_549245.jpg
2025-11-17 18:21:59,P_1,NO-Safety Vest,0.58,4,275,640,480,snapshots/snap_20251117_182159_331426.jpg
2025-11-17 18:21:59,P_1,NO-Safety Vest,0.79,21,234,639,479,snapshots/snap_20251117_182159_819682.jpg
2025-11-17 18:21:59,P_1,NO-Safety Vest,0.73,67,228,482,479,snapshots/snap_20251117_182159_826561.jpg
2025-11-17 18:21:59,,NO-Hardhat,0.57,241,0,515,88,snapshots/snap_20251117_182159_834668.jpg
2025-11-17 18:22:00,P_1,NO-Safety Vest,0.75,3,220,640,479,snapshots/snap_20251117_182200_219755.jpg
2025-11-17 18:22:00,P_1,NO-Safety Vest,0.76,21,233,640,479,snapshots/snap_20251117_182200_650587.jpg
2025-11-17 18:22:01,P_1,NO-Safety Vest,0.77,55,204,640,479,snapshots/snap_20251117_182201_137072.jpg
2025-11-17 18:22:01,P_1,NO-Safety Vest,0.81,60,249,635,480,snapshots/snap_20251117_182201_500632.jpg
2025-11-17 18:22:01,,NO-Hardhat,0.79,241,0,484,92,snapshots/snap_20251117_182201_507452.jpg
2025-11-17 18:22:01,P_1,NO-Safety Vest,0.78,29,228,637,480,snapshots/snap_20251117_182201_861104.jpg
2025-11-17 18:22:02,P_1,NO-Safety Vest,0.78,6,223,638,479,snapshots/snap_20251117_182202_476303.jpg
2025-11-17 18:22:02,,NO-Hardhat,0.73,245,0,483,69,snapshots/snap_20251117_182202_483263.jpg
2025-11-17 18:22:02,,NO-Safety Vest,0.64,43,239,365,479,snapshots/snap_20251117_182202_490341.jpg
2025-11-17 18:22:02,P_1,NO-Safety Vest,0.79,30,232,639,479,snapshots/snap_20251117_182202_904525.jpg
2025-11-17 18:22:02,,NO-Hardhat,0.68,247,0,481,73,snapshots/snap_20251117_182202_912814.jpg
2025-11-17 18:22:03,P_1,NO-Safety Vest,0.82,26,226,638,480,snapshots/snap_20251117_182203_264859.jpg
2025-11-17 18:22:03,,NO-Hardhat,0.76,249,0,490,68,snapshots/snap_20251117_182203_273231.jpg
2025-11-17 18:22:03,P_1,NO-Safety Vest,0.74,15,220,640,479,snapshots/snap_20251117_182203_801043.jpg
2025-11-17 18:22:03,P_1,NO-Safety Vest,0.7,54,230,438,480,snapshots/snap_20251117_182203_808374.jpg
2025-11-17 18:22:03,,NO-Hardhat,0.59,248,0,487,71,snapshots/snap_20251117_182203_851517.jpg
2025-11-17 18:22:04,P_1,NO-Safety Vest,0.75,20,236,639,479,snapshots/snap_20251117_182204_270547.jpg
2025-11-17 18:22:04,P_1,NO-Safety Vest,0.67,52,245,440,480,snapshots/snap_20251117_182204_277895.jpg
2025-11-17 18:22:04,P_1,NO-Safety Vest,0.79,26,231,639,479,snapshots/snap_20251117_182204_628920.jpg
2025-11-17 18:22:04,,NO-Hardhat,0.54,245,0,472,86,snapshots/snap_20251117_182204_637225.jpg
2025-11-17 18:22:05,P_1,NO-Safety Vest,0.79,45,236,640,479,snapshots/snap_20251117_182205_171680.jpg
2025-11-17 18:22:05,,NO-Hardhat,0.53,252,0,479,94,snapshots/snap_20251117_182205_176235.jpg
2025-11-17 18:22:05,P_1,NO-Safety Vest,0.76,36,235,640,479,snapshots/snap_20251117_182205_528298.jpg
2025-11-17 18:22:05,,NO-Hardhat,0.52,257,0,476,76,snapshots/snap_20251117_182205_536669.jpg
2025-11-17 18:22:05,P_1,NO-Safety Vest,0.78,28,251,638,479,snapshots/snap_20251117_182205_962384.jpg
2025-11-17 18:22:05,,NO-Safety Vest,0.75,54,253,405,480,snapshots/snap_20251117_182205_969869.jpg
2025-11-17 18:22:05,,NO-Hardhat,0.52,256,0,477,84,snapshots/snap_20251117_182205_978232.jpg
2025-11-17 18:22:06,P_1,NO-Safety Vest,0.77,22,225,623,480,snapshots/snap_20251117_182206_612797.jpg
2025-11-17 18:22:06,P_1,NO-Safety Vest,0.76,6,221,636,480,snapshots/snap_20251117_182206_968442.jpg
2025-11-17 18:22:07,P_1,NO-Safety Vest,0.79,26,227,636,480,snapshots/snap_20251117_182207_328488.jpg
2025-11-17 18:22:07,P_1,NO-Safety Vest,0.68,80,230,632,480,snapshots/snap_20251117_182207_839796.jpg
2025-11-17 18:22:08,,NO-Safety Vest,0.74,87,295,622,480,snapshots/snap_20251117_182208_244681.jpg
2025-11-17 18:22:08,,NO-Hardhat,0.65,202,0,450,136,snapshots/snap_20251117_182208_253583.jpg
2025-11-17 18:22:08,,NO-Safety Vest,0.72,87,296,627,480,snapshots/snap_20251117_182208_642090.jpg
2025-11-17 18:22:08,,NO-Safety Vest,0.53,351,239,639,479,snapshots/snap_20251117_182208_648436.jpg
2025-11-17 18:22:09,P_1,NO-Safety Vest,0.73,98,289,614,480,snapshots/snap_20251117_182209_172006.jpg
2025-11-17 18:22:09,,NO-Safety Vest,0.71,96,286,389,480,snapshots/snap_20251117_182209_215277.jpg
2025-11-17 18:22:09,,NO-Safety Vest,0.52,341,243,639,480,snapshots/snap_20251117_182209_220713.jpg
2025-11-17 18:22:09,P_1,NO-Safety Vest,0.8,91,262,630,480,snapshots/snap_20251117_182209_666316.jpg
2025-11-17 18:22:10,P_1,NO-Safety Vest,0.76,91,258,635,480,snapshots/snap_20251117_182210_026470.jpg
2025-11-17 18:22:10,P_1,NO-Safety Vest,0.75,106,263,638,480,snapshots/snap_20251117_182210_557920.jpg
2025-11-17 18:22:10,P_1,NO-Safety Vest,0.74,95,255,636,480,snapshots/snap_20251117_182210_929010.jpg
2025-11-17 18:22:11,P_1,NO-Safety Vest,0.69,93,264,630,480,snapshots/snap_20251117_182211_381211.jpg
2025-11-17 18:22:11,,NO-Safety Vest,0.62,96,270,387,479,snapshots/snap_20251117_182211_389020.jpg
2025-11-17 18:22:11,P_1,NO-Safety Vest,0.78,101,269,638,480,snapshots/snap_20251117_182211_919874.jpg
2025-11-17 18:22:11,,NO-Hardhat,0.66,257,0,503,117,snapshots/snap_20251117_182211_927160.jpg
2025-11-17 18:22:11,P_1,NO-Safety Vest,0.6,96,268,473,479,snapshots/snap_20251117_182211_970332.jpg
2025-11-17 18:22:12,P_1,NO-Safety Vest,0.78,97,270,628,480,snapshots/snap_20251117_182212_332654.jpg
2025-11-17 18:22:12,,NO-Hardhat,0.7,249,0,504,116,snapshots/snap_20251117_182212_340828.jpg
2025-11-17 18:22:12,P_1,NO-Safety Vest,0.59,101,270,422,479,snapshots/snap_20251117_182212_380445.jpg
2025-11-17 18:22:12,P_1,NO-Safety Vest,0.76,88,266,621,480,snapshots/snap_20251117_182212_760363.jpg
2025-11-17 18:22:12,,NO-Safety Vest,0.65,93,269,386,479,snapshots/snap_20251117_182212_768363.jpg
2025-11-17 18:22:13,P_1,NO-Safety Vest,0.77,99,262,637,480,snapshots/snap_20251117_182213_349433.jpg
2025-11-17 18:22:13,P_1,NO-Safety Vest,0.5,94,268,464,479,snapshots/snap_20251117_182213_356570.jpg
2025-11-17 18:22:13,P_1,NO-Safety Vest,0.76,112,264,638,480,snapshots/snap_20251117_182213_760007.jpg
2025-11-17 18:22:14,P_1,NO-Safety Vest,0.77,106,263,638,480,snapshots/snap_20251117_182214_102576.jpg
2025-11-17 18:22:14,P_1,NO-Safety Vest,0.74,86,258,632,480,snapshots/snap_20251117_182214_634389.jpg
2025-11-17 18:22:14,,NO-Safety Vest,0.63,89,267,398,479,snapshots/snap_20251117_182214_642303.jpg
2025-11-17 18:22:15,P_1,NO-Safety Vest,0.74,86,213,639,479,snapshots/snap_20251117_182215_066213.jpg
2025-11-17 18:22:15,P_1,NO-Safety Vest,0.71,88,260,635,480,snapshots/snap_20251117_182215_402977.jpg
2025-11-17 18:22:15,,NO-Safety Vest,0.64,92,268,399,479,snapshots/snap_20251117_182215_410115.jpg
2025-11-17 18:22:16,P_1,NO-Safety Vest,0.69,68,255,638,480,snapshots/snap_20251117_182216_051321.jpg
2025-11-17 18:22:16,P_1,NO-Safety Vest,0.75,85,258,638,480,snapshots/snap_20251117_182216_439078.jpg
2025-11-17 18:22:16,,NO-Safety Vest,0.55,90,267,400,479,snapshots/snap_20251117_182216_447204.jpg
2025-11-17 18:22:17,P_1,NO-Safety Vest,0.76,85,253,639,480,snapshots/snap_20251117_182217_169939.jpg
2025-11-17 18:22:17,P_1,NO-Safety Vest,0.78,94,254,638,480,snapshots/snap_20251117_182217_515952.jpg
2025-11-17 18:22:17,P_1,NO-Safety Vest,0.75,97,258,637,480,snapshots/snap_20251117_182217_852049.jpg
2025-11-17 18:22:18,P_1,NO-Safety Vest,0.74,93,257,634,480,snapshots/snap_20251117_182218_299985.jpg
2025-11-17 18:22:18,,NO-Safety Vest,0.65,96,267,396,479,snapshots/snap_20251117_182218_307593.jpg
2025-11-17 18:22:18,P_1,NO-Safety Vest,0.76,90,252,637,480,snapshots/snap_20251117_182218_770547.jpg
2025-11-17 18:22:19,P_1,NO-Safety Vest,0.75,87,248,639,479,snapshots/snap_20251117_182219_132290.jpg
2025-11-17 18:22:19,P_1,NO-Safety Vest,0.74,80,242,628,480,snapshots/snap_20251117_182219_628413.jpg
2025-11-17 18:22:19,,NO-Hardhat,0.56,258,0,455,83,snapshots/snap_20251117_182219_636476.jpg
2025-11-17 18:22:20,P_1,NO-Safety Vest,0.72,33,241,640,479,snapshots/snap_20251117_182220_139050.jpg
2025-11-17 18:22:20,,NO-Hardhat,0.54,256,0,457,85,snapshots/snap_20251117_182220_147033.jpg
2025-11-17 18:22:41,,NO-Safety Vest,0.53,351,311,639,480,snapshots/snap_20251117_182241_111627.jpg
2025-11-17 18:22:41,P_1,NO-Safety Vest,0.69,41,195,584,480,snapshots/snap_20251117_182241_477390.jpg
2025-11-17 18:22:41,P_1,NO-Safety Vest,0.76,63,239,629,480,snapshots/snap_20251117_182241_844420.jpg
2025-11-17 18:22:42,P_1,NO-Safety Vest,0.63,21,256,640,479,snapshots/snap_20251117_182242_355906.jpg
